4917	1	16/12/2021 13:59:57	
4917	1	16/12/2021 14:43:36	
4917	1	17/12/2021 16:01:08	
4917	1	22/12/2021 13:50:05	
4917	1	23/12/2021 17:02:22	
8811	1	16/12/2021 13:54:21	
8811	1	16/12/2021 14:04:24	
8811	1	16/12/2021 14:37:24	
8811	1	16/12/2021 14:43:28	
8811	1	17/12/2021 16:02:19	
8811	1	22/12/2021 13:49:48	
8811	1	24/12/2021 11:55:07	
8811	1	24/12/2021 16:07:49	
